log_returns_t-7,volatility_rolling_28_t-7,zscore_scaled_t-7,log_returns_t-6,volatility_rolling_28_t-6,zscore_scaled_t-6,log_returns_t-5,volatility_rolling_28_t-5,zscore_scaled_t-5,log_returns_t-4,volatility_rolling_28_t-4,zscore_scaled_t-4,log_returns_t-3,volatility_rolling_28_t-3,zscore_scaled_t-3,log_returns_t-2,volatility_rolling_28_t-2,zscore_scaled_t-2,log_returns_t-1,volatility_rolling_28_t-1,zscore_scaled_t-1,target
0.0025069776368153,0.0,0.0,0.0174872085719079,0.0,0.0,-0.0032865167419619,0.0,0.0,0.0149387890927783,0.0,0.0,-0.0056999128108821,0.0,0.0,-0.010472264570207,0.0,0.0,0.0060550679318348,0.0,0.0,-0.0033621507544277
0.0174872085719079,0.0,0.0,-0.0032865167419619,0.0,0.0,0.0149387890927783,0.0,0.0,-0.0056999128108821,0.0,0.0,-0.010472264570207,0.0,0.0,0.0060550679318348,0.0,0.0,-0.0033621507544277,0.0,0.0,-0.0383690834700975
-0.0032865167419619,0.0,0.0,0.0149387890927783,0.0,0.0,-0.0056999128108821,0.0,0.0,-0.010472264570207,0.0,0.0,0.0060550679318348,0.0,0.0,-0.0033621507544277,0.0,0.0,-0.0383690834700975,0.0,0.0,-0.0011421540631947
0.0149387890927783,0.0,0.0,-0.0056999128108821,0.0,0.0,-0.010472264570207,0.0,0.0,0.0060550679318348,0.0,0.0,-0.0033621507544277,0.0,0.0,-0.0383690834700975,0.0,0.0,-0.0011421540631947,0.0,0.0,0.0049190009126496
-0.0056999128108821,0.0,0.0,-0.010472264570207,0.0,0.0,0.0060550679318348,0.0,0.0,-0.0033621507544277,0.0,0.0,-0.0383690834700975,0.0,0.0,-0.0011421540631947,0.0,0.0,0.0049190009126496,0.0,0.0,0.0015880608265078
-0.010472264570207,0.0,0.0,0.0060550679318348,0.0,0.0,-0.0033621507544277,0.0,0.0,-0.0383690834700975,0.0,0.0,-0.0011421540631947,0.0,0.0,0.0049190009126496,0.0,0.0,0.0015880608265078,0.0,0.0,0.0344619488508574
0.0060550679318348,0.0,0.0,-0.0033621507544277,0.0,0.0,-0.0383690834700975,0.0,0.0,-0.0011421540631947,0.0,0.0,0.0049190009126496,0.0,0.0,0.0015880608265078,0.0,0.0,0.0344619488508574,0.0,0.0,-0.00059802658956
-0.0033621507544277,0.0,0.0,-0.0383690834700975,0.0,0.0,-0.0011421540631947,0.0,0.0,0.0049190009126496,0.0,0.0,0.0015880608265078,0.0,0.0,0.0344619488508574,0.0,0.0,-0.00059802658956,0.0,0.0,0.0149223732176885
-0.0383690834700975,0.0,0.0,-0.0011421540631947,0.0,0.0,0.0049190009126496,0.0,0.0,0.0015880608265078,0.0,0.0,0.0344619488508574,0.0,0.0,-0.00059802658956,0.0,0.0,0.0149223732176885,0.185235133877722,0.18406957382679054,0.0024568418414351
-0.0011421540631947,0.0,0.0,0.0049190009126496,0.0,0.0,0.0015880608265078,0.0,0.0,0.0344619488508574,0.0,0.0,-0.00059802658956,0.0,0.0,0.0149223732176885,0.185235133877722,0.18406957382679054,0.0024568418414351,0.1851513035355781,0.006893748476610623,0.0020138121327899
0.0049190009126496,0.0,0.0,0.0015880608265078,0.0,0.0,0.0344619488508574,0.0,0.0,-0.00059802658956,0.0,0.0,0.0149223732176885,0.185235133877722,0.18406957382679054,0.0024568418414351,0.1851513035355781,0.006893748476610623,0.0020138121327899,0.1847833291028327,-0.0014094738222873075,0.0213045988429151
0.0015880608265078,0.0,0.0,0.0344619488508574,0.0,0.0,-0.00059802658956,0.0,0.0,0.0149223732176885,0.185235133877722,0.18406957382679054,0.0024568418414351,0.1851513035355781,0.006893748476610623,0.0020138121327899,0.1847833291028327,-0.0014094738222873075,0.0213045988429151,0.1930501407970867,0.2473153883800773,-0.0224148088337191
0.0344619488508574,0.0,0.0,-0.00059802658956,0.0,0.0,0.0149223732176885,0.185235133877722,0.18406957382679054,0.0024568418414351,0.1851513035355781,0.006893748476610623,0.0020138121327899,0.1847833291028327,-0.0014094738222873075,0.0213045988429151,0.1930501407970867,0.2473153883800773,-0.0224148088337191,0.2061390182688962,-0.30603304517023444,-0.0130108196885502
-0.00059802658956,0.0,0.0,0.0149223732176885,0.185235133877722,0.18406957382679054,0.0024568418414351,0.1851513035355781,0.006893748476610623,0.0020138121327899,0.1847833291028327,-0.0014094738222873075,0.0213045988429151,0.1930501407970867,0.2473153883800773,-0.0224148088337191,0.2061390182688962,-0.30603304517023444,-0.0130108196885502,0.2097408466781128,-0.1866268453651094,-0.0114587569421335
0.0149223732176885,0.185235133877722,0.18406957382679054,0.0024568418414351,0.1851513035355781,0.006893748476610623,0.0020138121327899,0.1847833291028327,-0.0014094738222873075,0.0213045988429151,0.1930501407970867,0.2473153883800773,-0.0224148088337191,0.2061390182688962,-0.30603304517023444,-0.0130108196885502,0.2097408466781128,-0.1866268453651094,-0.0114587569421335,0.2134364158559269,-0.15934399536818408,-6.803675243321576e-05
0.0024568418414351,0.1851513035355781,0.006893748476610623,0.0020138121327899,0.1847833291028327,-0.0014094738222873075,0.0213045988429151,0.1930501407970867,0.2473153883800773,-0.0224148088337191,0.2061390182688962,-0.30603304517023444,-0.0130108196885502,0.2097408466781128,-0.1866268453651094,-0.0114587569421335,0.2134364158559269,-0.15934399536818408,-6.803675243321576e-05,0.2119241564651174,-0.015209465500853963,-0.0677221443974128
0.0020138121327899,0.1847833291028327,-0.0014094738222873075,0.0213045988429151,0.1930501407970867,0.2473153883800773,-0.0224148088337191,0.2061390182688962,-0.30603304517023444,-0.0130108196885502,0.2097408466781128,-0.1866268453651094,-0.0114587569421335,0.2134364158559269,-0.15934399536818408,-6.803675243321576e-05,0.2119241564651174,-0.015209465500853963,-0.0677221443974128,0.2934189976983005,-0.5363202235658907,0.0413556304118894
0.0213045988429151,0.1930501407970867,0.2473153883800773,-0.0224148088337191,0.2061390182688962,-0.30603304517023444,-0.0130108196885502,0.2097408466781128,-0.1866268453651094,-0.0114587569421335,0.2134364158559269,-0.15934399536818408,-6.803675243321576e-05,0.2119241564651174,-0.015209465500853963,-0.0677221443974128,0.2934189976983005,-0.5363202235658907,0.0413556304118894,0.3192107101905296,0.3288619836458346,-0.0125269384548995
-0.0224148088337191,0.2061390182688962,-0.30603304517023444,-0.0130108196885502,0.2097408466781128,-0.1866268453651094,-0.0114587569421335,0.2134364158559269,-0.15934399536818408,-6.803675243321576e-05,0.2119241564651174,-0.015209465500853963,-0.0677221443974128,0.2934189976983005,-0.5363202235658907,0.0413556304118894,0.3192107101905296,0.3288619836458346,-0.0125269384548995,0.3211209637040747,-0.09922959487833025,-0.0416477905696103
-0.0130108196885502,0.2097408466781128,-0.1866268453651094,-0.0114587569421335,0.2134364158559269,-0.15934399536818408,-6.803675243321576e-05,0.2119241564651174,-0.015209465500853963,-0.0677221443974128,0.2934189976983005,-0.5363202235658907,0.0413556304118894,0.3192107101905296,0.3288619836458346,-0.0125269384548995,0.3211209637040747,-0.09922959487833025,-0.0416477905696103,0.3432728474025512,-0.29687570138814084,0.0003305046010454
-0.0114587569421335,0.2134364158559269,-0.15934399536818408,-6.803675243321576e-05,0.2119241564651174,-0.015209465500853963,-0.0677221443974128,0.2934189976983005,-0.5363202235658907,0.0413556304118894,0.3192107101905296,0.3288619836458346,-0.0125269384548995,0.3211209637040747,-0.09922959487833025,-0.0416477905696103,0.3432728474025512,-0.29687570138814084,0.0003305046010454,0.3420114579522355,0.01964092377705744,-0.0268243331298726
-6.803675243321576e-05,0.2119241564651174,-0.015209465500853963,-0.0677221443974128,0.2934189976983005,-0.5363202235658907,0.0413556304118894,0.3192107101905296,0.3288619836458346,-0.0125269384548995,0.3211209637040747,-0.09922959487833025,-0.0416477905696103,0.3432728474025512,-0.29687570138814084,0.0003305046010454,0.3420114579522355,0.01964092377705744,-0.0268243331298726,0.3486252535746913,-0.17616642635260282,0.0102841551912976
-0.0677221443974128,0.2934189976983005,-0.5363202235658907,0.0413556304118894,0.3192107101905296,0.3288619836458346,-0.0125269384548995,0.3211209637040747,-0.09922959487833025,-0.0416477905696103,0.3432728474025512,-0.29687570138814084,0.0003305046010454,0.3420114579522355,0.01964092377705744,-0.0268243331298726,0.3486252535746913,-0.17616642635260282,0.0102841551912976,0.3505520138711528,0.10058934022057603,-0.0074736932044671
0.0413556304118894,0.3192107101905296,0.3288619836458346,-0.0125269384548995,0.3211209637040747,-0.09922959487833025,-0.0416477905696103,0.3432728474025512,-0.29687570138814084,0.0003305046010454,0.3420114579522355,0.01964092377705744,-0.0268243331298726,0.3486252535746913,-0.17616642635260282,0.0102841551912976,0.3505520138711528,0.10058934022057603,-0.0074736932044671,0.3450350074799814,-0.02678164486537918,0.0544797418837347
-0.0125269384548995,0.3211209637040747,-0.09922959487833025,-0.0416477905696103,0.3432728474025512,-0.29687570138814084,0.0003305046010454,0.3420114579522355,0.01964092377705744,-0.0268243331298726,0.3486252535746913,-0.17616642635260282,0.0102841551912976,0.3505520138711528,0.10058934022057603,-0.0074736932044671,0.3450350074799814,-0.02678164486537918,0.0544797418837347,0.3856557528260323,0.36868905863446066,-0.0158143065694916
-0.0416477905696103,0.3432728474025512,-0.29687570138814084,0.0003305046010454,0.3420114579522355,0.01964092377705744,-0.0268243331298726,0.3486252535746913,-0.17616642635260282,0.0102841551912976,0.3505520138711528,0.10058934022057603,-0.0074736932044671,0.3450350074799814,-0.02678164486537918,0.0544797418837347,0.3856557528260323,0.36868905863446066,-0.0158143065694916,0.3841971348958912,-0.08791084325024733,0.0376411719549751
0.0003305046010454,0.3420114579522355,0.01964092377705744,-0.0268243331298726,0.3486252535746913,-0.17616642635260282,0.0102841551912976,0.3505520138711528,0.10058934022057603,-0.0074736932044671,0.3450350074799814,-0.02678164486537918,0.0544797418837347,0.3856557528260323,0.36868905863446066,-0.0158143065694916,0.3841971348958912,-0.08791084325024733,0.0376411719549751,0.4022629324582361,0.2516980713753256,0.0374680069677558
-0.0268243331298726,0.3486252535746913,-0.17616642635260282,0.0102841551912976,0.3505520138711528,0.10058934022057603,-0.0074736932044671,0.3450350074799814,-0.02678164486537918,0.0544797418837347,0.3856557528260323,0.36868905863446066,-0.0158143065694916,0.3841971348958912,-0.08791084325024733,0.0376411719549751,0.4022629324582361,0.2516980713753256,0.0374680069677558,0.4171220475009293,0.23181195856957745,0.0121785857648839
0.0102841551912976,0.3505520138711528,0.10058934022057603,-0.0074736932044671,0.3450350074799814,-0.02678164486537918,0.0544797418837347,0.3856557528260323,0.36868905863446066,-0.0158143065694916,0.3841971348958912,-0.08791084325024733,0.0376411719549751,0.4022629324582361,0.2516980713753256,0.0374680069677558,0.4171220475009293,0.23181195856957745,0.0121785857648839,0.4182782324163249,0.07396802931018057,-0.0072323143296924
-0.0074736932044671,0.3450350074799814,-0.02678164486537918,0.0544797418837347,0.3856557528260323,0.36868905863446066,-0.0158143065694916,0.3841971348958912,-0.08791084325024733,0.0376411719549751,0.4022629324582361,0.2516980713753256,0.0374680069677558,0.4171220475009293,0.23181195856957745,0.0121785857648839,0.4182782324163249,0.07396802931018057,-0.0072323143296924,0.4187519056050184,-0.047712519048714895,0.0031278307776752
0.0544797418837347,0.3856557528260323,0.36868905863446066,-0.0158143065694916,0.3841971348958912,-0.08791084325024733,0.0376411719549751,0.4022629324582361,0.2516980713753256,0.0374680069677558,0.4171220475009293,0.23181195856957745,0.0121785857648839,0.4182782324163249,0.07396802931018057,-0.0072323143296924,0.4187519056050184,-0.047712519048714895,0.0031278307776752,0.4017402663136723,0.008697906730475831,-0.0001035133527456
-0.0158143065694916,0.3841971348958912,-0.08791084325024733,0.0376411719549751,0.4022629324582361,0.2516980713753256,0.0374680069677558,0.4171220475009293,0.23181195856957745,0.0121785857648839,0.4182782324163249,0.07396802931018057,-0.0072323143296924,0.4187519056050184,-0.047712519048714895,0.0031278307776752,0.4017402663136723,0.008697906730475831,-0.0001035133527456,0.401683291118463,-0.012828029552286577,0.0128301425688309
0.0376411719549751,0.4022629324582361,0.2516980713753256,0.0374680069677558,0.4171220475009293,0.23181195856957745,0.0121785857648839,0.4182782324163249,0.07396802931018057,-0.0072323143296924,0.4187519056050184,-0.047712519048714895,0.0031278307776752,0.4017402663136723,0.008697906730475831,-0.0001035133527456,0.401683291118463,-0.012828029552286577,0.0128301425688309,0.402902571780878,0.0701709978586901,-0.0136788564566892
0.0374680069677558,0.4171220475009293,0.23181195856957745,0.0121785857648839,0.4182782324163249,0.07396802931018057,-0.0072323143296924,0.4187519056050184,-0.047712519048714895,0.0031278307776752,0.4017402663136723,0.008697906730475831,-0.0001035133527456,0.401683291118463,-0.012828029552286577,0.0128301425688309,0.402902571780878,0.0701709978586901,-0.0136788564566892,0.405587594347626,-0.09921943995080411,-0.0202279651324346
0.0121785857648839,0.4182782324163249,0.07396802931018057,-0.0072323143296924,0.4187519056050184,-0.047712519048714895,0.0031278307776752,0.4017402663136723,0.008697906730475831,-0.0001035133527456,0.401683291118463,-0.012828029552286577,0.0128301425688309,0.402902571780878,0.0701709978586901,-0.0136788564566892,0.405587594347626,-0.09921943995080411,-0.0202279651324346,0.397606127754246,-0.13136373486063163,0.0044917455413854
-0.0072323143296924,0.4187519056050184,-0.047712519048714895,0.0031278307776752,0.4017402663136723,0.008697906730475831,-0.0001035133527456,0.401683291118463,-0.012828029552286577,0.0128301425688309,0.402902571780878,0.0701709978586901,-0.0136788564566892,0.405587594347626,-0.09921943995080411,-0.0202279651324346,0.397606127754246,-0.13136373486063163,0.0044917455413854,0.3978626988794205,0.03112292855641084,0.0019129848014489
0.0031278307776752,0.4017402663136723,0.008697906730475831,-0.0001035133527456,0.401683291118463,-0.012828029552286577,0.0128301425688309,0.402902571780878,0.0701709978586901,-0.0136788564566892,0.405587594347626,-0.09921943995080411,-0.0202279651324346,0.397606127754246,-0.13136373486063163,0.0044917455413854,0.3978626988794205,0.03112292855641084,0.0019129848014489,0.3952526824127001,0.017185199065795617,0.0023823401842709
-0.0001035133527456,0.401683291118463,-0.012828029552286577,0.0128301425688309,0.402902571780878,0.0701709978586901,-0.0136788564566892,0.405587594347626,-0.09921943995080411,-0.0202279651324346,0.397606127754246,-0.13136373486063163,0.0044917455413854,0.3978626988794205,0.03112292855641084,0.0019129848014489,0.3952526824127001,0.017185199065795617,0.0023823401842709,0.3952474650161485,0.02034394478113538,0.0108086135790498
0.0128301425688309,0.402902571780878,0.0701709978586901,-0.0136788564566892,0.405587594347626,-0.09921943995080411,-0.0202279651324346,0.397606127754246,-0.13136373486063163,0.0044917455413854,0.3978626988794205,0.03112292855641084,0.0019129848014489,0.3952526824127001,0.017185199065795617,0.0023823401842709,0.3952474650161485,0.02034394478113538,0.0108086135790498,0.3966291464500925,0.07425196131286424,0.001831163330211
-0.0136788564566892,0.405587594347626,-0.09921943995080411,-0.0202279651324346,0.397606127754246,-0.13136373486063163,0.0044917455413854,0.3978626988794205,0.03112292855641084,0.0019129848014489,0.3952526824127001,0.017185199065795617,0.0023823401842709,0.3952474650161485,0.02034394478113538,0.0108086135790498,0.3966291464500925,0.07425196131286424,0.001831163330211,0.3911747851589139,0.019407713066739923,0.0133588331919727
-0.0202279651324346,0.397606127754246,-0.13136373486063163,0.0044917455413854,0.3978626988794205,0.03112292855641084,0.0019129848014489,0.3952526824127001,0.017185199065795617,0.0023823401842709,0.3952474650161485,0.02034394478113538,0.0108086135790498,0.3966291464500925,0.07425196131286424,0.001831163330211,0.3911747851589139,0.019407713066739923,0.0133588331919727,0.3877621397271824,0.08927997060262323,-0.0115342425288234
0.0044917455413854,0.3978626988794205,0.03112292855641084,0.0019129848014489,0.3952526824127001,0.017185199065795617,0.0023823401842709,0.3952474650161485,0.02034394478113538,0.0108086135790498,0.3966291464500925,0.07425196131286424,0.001831163330211,0.3911747851589139,0.019407713066739923,0.0133588331919727,0.3877621397271824,0.08927997060262323,-0.0115342425288234,0.3873322086782319,-0.08060448763352789,-0.0007476751557261
0.0019129848014489,0.3952526824127001,0.017185199065795617,0.0023823401842709,0.3952474650161485,0.02034394478113538,0.0108086135790498,0.3966291464500925,0.07425196131286424,0.001831163330211,0.3911747851589139,0.019407713066739923,0.0133588331919727,0.3877621397271824,0.08927997060262323,-0.0115342425288234,0.3873322086782319,-0.08060448763352789,-0.0007476751557261,0.3856895386375841,-0.00975396322156531,0.0050115202173649
0.0023823401842709,0.3952474650161485,0.02034394478113538,0.0108086135790498,0.3966291464500925,0.07425196131286424,0.001831163330211,0.3911747851589139,0.019407713066739923,0.0133588331919727,0.3877621397271824,0.08927997060262323,-0.0115342425288234,0.3873322086782319,-0.08060448763352789,-0.0007476751557261,0.3856895386375841,-0.00975396322156531,0.0050115202173649,0.3858917891903906,0.028485524989984346,-0.00313572715381
0.0108086135790498,0.3966291464500925,0.07425196131286424,0.001831163330211,0.3911747851589139,0.019407713066739923,0.0133588331919727,0.3877621397271824,0.08927997060262323,-0.0115342425288234,0.3873322086782319,-0.08060448763352789,-0.0007476751557261,0.3856895386375841,-0.00975396322156531,0.0050115202173649,0.3858917891903906,0.028485524989984346,-0.00313572715381,0.3246363774461481,-0.05128356298380941,-0.0013864958165767
0.001831163330211,0.3911747851589139,0.019407713066739923,0.0133588331919727,0.3877621397271824,0.08927997060262323,-0.0115342425288234,0.3873322086782319,-0.08060448763352789,-0.0007476751557261,0.3856895386375841,-0.00975396322156531,0.0050115202173649,0.3858917891903906,0.028485524989984346,-0.00313572715381,0.3246363774461481,-0.05128356298380941,-0.0013864958165767,0.3030829028624888,-0.026377242207852408,0.0042602714490481
0.0133588331919727,0.3877621397271824,0.08927997060262323,-0.0115342425288234,0.3873322086782319,-0.08060448763352789,-0.0007476751557261,0.3856895386375841,-0.00975396322156531,0.0050115202173649,0.3858917891903906,0.028485524989984346,-0.00313572715381,0.3246363774461481,-0.05128356298380941,-0.0013864958165767,0.3030829028624888,-0.026377242207852408,0.0042602714490481,0.3000423212608409,0.017853429435331875,0.02062380979054
-0.0115342425288234,0.3873322086782319,-0.08060448763352789,-0.0007476751557261,0.3856895386375841,-0.00975396322156531,0.0050115202173649,0.3858917891903906,0.028485524989984346,-0.00313572715381,0.3246363774461481,-0.05128356298380941,-0.0013864958165767,0.3030829028624888,-0.026377242207852408,0.0042602714490481,0.3000423212608409,0.017853429435331875,0.02062380979054,0.2729296375737617,0.1554263834264289,0.0065260755410852
-0.0007476751557261,0.3856895386375841,-0.00975396322156531,0.0050115202173649,0.3858917891903906,0.028485524989984346,-0.00313572715381,0.3246363774461481,-0.05128356298380941,-0.0013864958165767,0.3030829028624888,-0.026377242207852408,0.0042602714490481,0.3000423212608409,0.017853429435331875,0.02062380979054,0.2729296375737617,0.1554263834264289,0.0065260755410852,0.2726962832940943,0.017902871613677204,-0.006208833150007
0.0050115202173649,0.3858917891903906,0.028485524989984346,-0.00313572715381,0.3246363774461481,-0.05128356298380941,-0.0013864958165767,0.3030829028624888,-0.026377242207852408,0.0042602714490481,0.3000423212608409,0.017853429435331875,0.02062380979054,0.2729296375737617,0.1554263834264289,0.0065260755410852,0.2726962832940943,0.017902871613677204,-0.006208833150007,0.2576059247351143,-0.11883836799908946,-0.0039385393679989
-0.00313572715381,0.3246363774461481,-0.05128356298380941,-0.0013864958165767,0.3030829028624888,-0.026377242207852408,0.0042602714490481,0.3000423212608409,0.017853429435331875,0.02062380979054,0.2729296375737617,0.1554263834264289,0.0065260755410852,0.2726962832940943,0.017902871613677204,-0.006208833150007,0.2576059247351143,-0.11883836799908946,-0.0039385393679989,0.258592924254245,-0.09027522903483914,-0.0081129379652985
-0.0013864958165767,0.3030829028624888,-0.026377242207852408,0.0042602714490481,0.3000423212608409,0.017853429435331875,0.02062380979054,0.2729296375737617,0.1554263834264289,0.0065260755410852,0.2726962832940943,0.017902871613677204,-0.006208833150007,0.2576059247351143,-0.11883836799908946,-0.0039385393679989,0.258592924254245,-0.09027522903483914,-0.0081129379652985,0.258875117730117,-0.13207665652186912,-0.0082541617487682
0.0042602714490481,0.3000423212608409,0.017853429435331875,0.02062380979054,0.2729296375737617,0.1554263834264289,0.0065260755410852,0.2726962832940943,0.017902871613677204,-0.006208833150007,0.2576059247351143,-0.11883836799908946,-0.0039385393679989,0.258592924254245,-0.09027522903483914,-0.0081129379652985,0.258875117730117,-0.13207665652186912,-0.0082541617487682,0.2125313873878496,-0.1348621389303947,9.493057251323407e-05
0.02062380979054,0.2729296375737617,0.1554263834264289,0.0065260755410852,0.2726962832940943,0.017902871613677204,-0.006208833150007,0.2576059247351143,-0.11883836799908946,-0.0039385393679989,0.258592924254245,-0.09027522903483914,-0.0081129379652985,0.258875117730117,-0.13207665652186912,-0.0082541617487682,0.2125313873878496,-0.1348621389303947,9.493057251323407e-05,0.2051337813837821,-0.040204685916534526,0.0021869623945095
0.0065260755410852,0.2726962832940943,0.017902871613677204,-0.006208833150007,0.2576059247351143,-0.11883836799908946,-0.0039385393679989,0.258592924254245,-0.09027522903483914,-0.0081129379652985,0.258875117730117,-0.13207665652186912,-0.0082541617487682,0.2125313873878496,-0.1348621389303947,9.493057251323407e-05,0.2051337813837821,-0.040204685916534526,0.0021869623945095,0.1761196599945896,0.0035959292427008628,-0.0085694496282384
-0.006208833150007,0.2576059247351143,-0.11883836799908946,-0.0039385393679989,0.258592924254245,-0.09027522903483914,-0.0081129379652985,0.258875117730117,-0.13207665652186912,-0.0082541617487682,0.2125313873878496,-0.1348621389303947,9.493057251323407e-05,0.2051337813837821,-0.040204685916534526,0.0021869623945095,0.1761196599945896,0.0035959292427008628,-0.0085694496282384,0.1413402193776342,-0.16458043024916522,0.0190433969984365
-0.0039385393679989,0.258592924254245,-0.09027522903483914,-0.0081129379652985,0.258875117730117,-0.13207665652186912,-0.0082541617487682,0.2125313873878496,-0.1348621389303947,9.493057251323407e-05,0.2051337813837821,-0.040204685916534526,0.0021869623945095,0.1761196599945896,0.0035959292427008628,-0.0085694496282384,0.1413402193776342,-0.16458043024916522,0.0190433969984365,0.1478290147237442,0.3194270149730636,0.0110821462979264
-0.0081129379652985,0.258875117730117,-0.13207665652186912,-0.0082541617487682,0.2125313873878496,-0.1348621389303947,9.493057251323407e-05,0.2051337813837821,-0.040204685916534526,0.0021869623945095,0.1761196599945896,0.0035959292427008628,-0.0085694496282384,0.1413402193776342,-0.16458043024916522,0.0190433969984365,0.1478290147237442,0.3194270149730636,0.0110821462979264,0.1489944006010184,0.17365604022437472,0.0124349186394208
-0.0082541617487682,0.2125313873878496,-0.1348621389303947,9.493057251323407e-05,0.2051337813837821,-0.040204685916534526,0.0021869623945095,0.1761196599945896,0.0035959292427008628,-0.0085694496282384,0.1413402193776342,-0.16458043024916522,0.0190433969984365,0.1478290147237442,0.3194270149730636,0.0110821462979264,0.1489944006010184,0.17365604022437472,0.0124349186394208,0.1525568926201645,0.18681343352586993,0.0103442530639431
9.493057251323407e-05,0.2051337813837821,-0.040204685916534526,0.0021869623945095,0.1761196599945896,0.0035959292427008628,-0.0085694496282384,0.1413402193776342,-0.16458043024916522,0.0190433969984365,0.1478290147237442,0.3194270149730636,0.0110821462979264,0.1489944006010184,0.17365604022437472,0.0124349186394208,0.1525568926201645,0.18681343352586993,0.0103442530639431,0.1546375562964763,0.1433417661189869,-0.0003603500345305
0.0021869623945095,0.1761196599945896,0.0035959292427008628,-0.0085694496282384,0.1413402193776342,-0.16458043024916522,0.0190433969984365,0.1478290147237442,0.3194270149730636,0.0110821462979264,0.1489944006010184,0.17365604022437472,0.0124349186394208,0.1525568926201645,0.18681343352586993,0.0103442530639431,0.1546375562964763,0.1433417661189869,-0.0003603500345305,0.1510945497734987,-0.03146393821588519,-0.0101115649279564
